simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
89,Beverton-Holt,Smsy,2995.792301396208,Beverton-Holt,6023.62,446.28,86158.06,1.036,101.06934640270799,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.2,1.78,6023.62,13400.61
89,Beverton-Holt,alpha,1.1388091958309192,Beverton-Holt,0.2,0.01,1,1.054,-82.43779548565445,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.2,1.78,6023.62,13400.61
89,Beverton-Holt,sigma,1.511733991798339,Beverton-Holt,1.78,1.45,2.26,1.015,17.74558286425347,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.2,1.78,6023.62,13400.61
89,Beverton-Holt,K,8290,Ricker,22319.77,955.48,98625.64,1.005,169.2372738238842,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.16,1.78,10876.66,22319.77
89,Beverton-Holt,Smsy,2995.792301396208,Ricker,10876.66,477.47,46422.35,1.005,263.064555407625,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.16,1.78,10876.66,22319.77
89,Beverton-Holt,alpha,1.1388091958309192,Ricker,0.16,0.01,0.6,1.003,-85.95023638852356,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.16,1.78,10876.66,22319.77
89,Beverton-Holt,sigma,1.511733991798339,Ricker,1.78,1.46,2.24,1.005,17.74558286425347,1.1388091958309192,1.511733991798339,2995.792301396208,8290,0.16,1.78,10876.66,22319.77
90,Ricker,K,8566,Beverton-Holt,2068.49,466.39,14678.95,1.022,-75.8523231379874,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,3.65,5.17,238.67,2068.49
90,Ricker,Smsy,3455.983035499335,Beverton-Holt,238.67,8.77,4659.28,1.026,-93.09400545232954,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,3.65,5.17,238.67,2068.49
90,Ricker,alpha,1.4093689074591131,Beverton-Holt,3.65,0.17,9.8,1.05,158.98116388706333,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,3.65,5.17,238.67,2068.49
90,Ricker,sigma,1.9406697655747391,Beverton-Holt,5.17,4.28,6.65,1.017,166.40287243661356,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,3.65,5.17,238.67,2068.49
90,Ricker,K,8566,Ricker,5495.88,1684.06,8954.56,1.001,-35.84076581835162,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,0.95,2.12,2396.4,5495.88
90,Ricker,Smsy,3455.983035499335,Ricker,2396.4,811.39,3512.93,1.001,-30.659381849258466,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,0.95,2.12,2396.4,5495.88
90,Ricker,alpha,1.4093689074591131,Ricker,0.95,0.28,1.6,1.001,-32.59394364583283,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,0.95,2.12,2396.4,5495.88
90,Ricker,sigma,1.9406697655747391,Ricker,2.12,1.76,2.69,1,9.240636279617178,1.4093689074591131,1.9406697655747391,3455.983035499335,8566,0.95,2.12,2396.4,5495.88
91,Beverton-Holt,K,9079,Beverton-Holt,7056.07,5626.17,8966.81,1.005,-22.28141865844256,2.7613970779585637,0.5768151309886073,1823.9423627915705,9079,5.89,0.59,348.38,7056.07
91,Beverton-Holt,Smsy,1823.9423627915705,Beverton-Holt,348.38,51.4,1912.71,1.005,-80.89961573858074,2.7613970779585637,0.5768151309886073,1823.9423627915705,9079,5.89,0.59,348.38,7056.07
